Timestamp,Level,Cond,Tur,label_Level,label_Cond,label_Tur,type_Level,type_Cond,type_Tur
2017-03-14T12:00:00Z,14.15,201.69,1.05,0,0,0,0,0,0
2017-03-14T13:00:00Z,14.15,201.82,2.69,0,0,0,0,0,0
2017-03-14T14:00:00Z,14.15,201.82,1.49,0,0,0,0,0,0
2017-03-14T15:00:00Z,14.15,202.6,1.55,0,0,0,0,0,0
2017-03-14T16:00:00Z,14.15,203.33,1.37,0,0,0,0,0,0
2017-03-14T17:00:00Z,14.15,204.01,1.47,0,0,0,0,0,0
2017-03-14T18:00:00Z,14.15,204.61,1.1,0,0,0,0,0,0
2017-03-14T19:00:00Z,14.15,204.32,1.5,0,0,0,0,0,0
2017-03-14T20:00:00Z,14.15,202.83,1.35,0,0,0,0,0,0
2017-03-14T21:00:00Z,14.15,203.3,1.19,0,0,0,0,0,0
2017-03-14T22:00:00Z,14.15,203.31,5.42,0,0,0,0,0,0
2017-03-14T23:00:00Z,14.15,203.51,1.57,0,0,0,0,0,0
2017-03-15T00:00:00Z,14.15,202.61,1.72,0,0,0,0,0,0
2017-03-15T01:00:00Z,14.15,202.58,1.6,0,0,0,0,0,0
2017-03-15T02:00:00Z,14.15,203.02,1.04,0,0,0,0,0,0
2017-03-15T03:00:00Z,14.15,203.39,0.89,0,0,0,0,0,0
2017-03-15T04:00:00Z,14.15,203.75,1.01,0,0,0,0,0,0
2017-03-15T05:00:00Z,14.15,204.07,1.01,0,0,0,0,0,0
2017-03-15T06:00:00Z,14.15,204.21,0.92,0,0,0,0,0,0
2017-03-15T07:00:00Z,14.15,203.94,1.31,0,0,0,0,0,0
2017-03-15T08:00:00Z,14.15,201.19,1.05,0,0,0,0,0,0
2017-03-15T09:00:00Z,14.15,201.65,0.97,0,0,0,0,0,0
2017-03-15T10:00:00Z,14.15,202.75,1.09,0,0,0,0,0,0
2017-03-15T11:00:00Z,14.15,203.95,0.95,0,0,0,0,0,0
2017-03-15T12:00:00Z,14.15,203.71,1.55,0,0,0,0,0,0
2017-03-15T13:00:00Z,14.14375,203.94,1.1,0,0,0,0,0,0
2017-03-15T14:00:00Z,14.14,205.01,1.22,0,0,0,0,0,0
2017-03-15T15:00:00Z,14.14,204.53,1.4,0,0,0,0,0,0
2017-03-15T16:00:00Z,14.14625,204.37,1.61,0,0,0,0,0,0
2017-03-15T17:00:00Z,14.15,204.2,4.65,0,0,0,0,0,0
2017-03-15T18:00:00Z,14.15,202.98,2.5,0,0,0,0,0,0
2017-03-15T19:00:00Z,14.15,203.3,2.32,0,0,0,0,0,0
2017-03-15T20:00:00Z,14.15,205.53,1.45,0,0,0,0,0,0
2017-03-15T21:00:00Z,14.15,205.49,1.01,0,0,0,0,0,0
2017-03-15T22:00:00Z,14.15,205.35,0.95,0,0,0,0,0,0
2017-03-15T23:00:00Z,14.15,204.68,1.27,0,0,0,0,0,0
2017-03-16T00:00:00Z,14.15,204.28,2.26,0,0,0,0,0,0
2017-03-16T01:00:00Z,14.15,202.81,1.48,0,0,0,0,0,0
2017-03-16T02:00:00Z,14.15,201.87,1.31,0,0,0,0,0,0
2017-03-16T03:00:00Z,14.15,202.08,1.28,0,0,0,0,0,0
2017-03-16T04:00:00Z,14.15,202.26,1.4,0,0,0,0,0,0
2017-03-16T05:00:00Z,14.15,202.77,1.54,0,0,0,0,0,0
2017-03-16T06:00:00Z,14.15,203.18,2.07,0,0,0,0,0,0
2017-03-16T07:00:00Z,14.15,203.11,1.5,0,0,0,0,0,0
2017-03-16T08:00:00Z,14.15,202.97,1.28,0,0,0,0,0,0
2017-03-16T09:00:00Z,14.15,203.97,1.84,0,0,0,0,0,0
2017-03-16T10:00:00Z,14.15,204.57,1.02,0,0,0,0,0,0
2017-03-16T11:00:00Z,14.15,205.82,1,0,0,0,0,0,0
2017-03-16T12:00:00Z,14.15,206.7,0.87,0,0,0,0,0,0
2017-03-16T13:00:00Z,14.15,207.79,2.24,0,0,0,0,0,0
2017-03-16T14:00:00Z,14.15,208.86,0.9,0,0,0,0,0,0
2017-03-16T15:00:00Z,14.15,206.66,1.26,0,0,0,0,0,0
2017-03-16T16:00:00Z,14.15,208.95,1.29,0,0,0,0,0,0
2017-03-16T17:00:00Z,14.15,209.41,0.86,0,0,0,0,0,0
2017-03-16T18:00:00Z,14.15,207.71,1.02,0,0,0,0,0,0
2017-03-16T19:00:00Z,14.15,209.96,3.27,0,0,0,0,0,0
2017-03-16T20:00:00Z,14.15,210.79,1.44,0,0,0,0,0,0
2017-03-16T21:00:00Z,14.15,210.71,0.77,0,0,0,0,0,0
2017-03-16T22:00:00Z,14.15,210.11,0.8,0,0,0,0,0,0
2017-03-16T23:00:00Z,14.15,209.82,1.07,0,0,0,0,0,0
2017-03-17T00:00:00Z,14.15,209.37,0.61,0,0,0,0,0,0
2017-03-17T01:00:00Z,14.15,208.99,0.86,0,0,0,0,0,0
2017-03-17T02:00:00Z,14.15,209.14,1.33,0,0,0,0,0,0
2017-03-17T03:00:00Z,14.15,209.28,0.8,0,0,0,0,0,0
2017-03-17T04:00:00Z,14.15,209.17,0.69,0,0,0,0,0,0
2017-03-17T05:00:00Z,14.15,209.03,0.74,0,0,0,0,0,0
2017-03-17T06:00:00Z,14.15,208.61,1.25,0,0,0,0,0,0
2017-03-17T07:00:00Z,14.15,208.36,2.34,0,0,0,0,0,0
2017-03-17T08:00:00Z,14.15,207.86,1.3,0,0,0,0,0,0
2017-03-17T09:00:00Z,14.15,209.42,1.03,0,0,0,0,0,0
2017-03-17T10:00:00Z,14.15,210.22,1.43,0,0,0,0,0,0
2017-03-17T11:00:00Z,14.15,211.76,0.84,0,0,0,0,0,0
2017-03-17T12:00:00Z,14.15,211.54,1.2,0,0,0,0,0,0
2017-03-17T13:00:00Z,14.15,213.13,0.9,0,0,0,0,0,0
2017-03-17T14:00:00Z,14.15625,213.57,0.89,0,0,0,0,0,0
2017-03-17T15:00:00Z,14.16,214.33,1.59,0,0,0,0,0,0
2017-03-17T16:00:00Z,14.16,213.63,2.78,0,0,0,0,0,0
2017-03-17T17:00:00Z,14.16,214.5,1.91,0,0,0,0,0,0
2017-03-17T18:00:00Z,14.16,214.08,2.22,0,0,0,0,0,0
2017-03-17T19:00:00Z,14.16,215.27,1.33,0,0,0,0,0,0
2017-03-17T20:00:00Z,14.16,214.71,0.97,0,0,0,0,0,0
2017-03-17T21:00:00Z,14.16,213.36,1.76,0,0,0,0,0,0
2017-03-17T22:00:00Z,14.16,213.26,1.83,0,0,0,0,0,0
2017-03-17T23:00:00Z,14.16625,213.46,0.9,0,0,0,0,0,0
2017-03-18T00:00:00Z,14.16375,213.73,1.18,0,0,0,0,0,0
2017-03-18T01:00:00Z,14.16,214,1.2,0,0,0,0,0,0
2017-03-18T02:00:00Z,14.16,214.11,0.84,0,0,0,0,0,0
2017-03-18T03:00:00Z,14.16,214,1.37,0,0,0,0,0,0
2017-03-18T04:00:00Z,14.16,213.28,1.07,0,0,0,0,0,0
2017-03-18T05:00:00Z,14.16,212.38,2.09,0,0,0,0,0,0
2017-03-18T06:00:00Z,14.16,212.31,1.06,0,0,0,0,0,0
2017-03-18T07:00:00Z,14.16,211.85,1.18,0,0,0,0,0,0
2017-03-18T08:00:00Z,14.16,212.9,0.86,0,0,0,0,0,0
2017-03-18T09:00:00Z,14.16,213.69,0.72,0,0,0,0,0,0
2017-03-18T10:00:00Z,14.16,215.41,0.77,0,0,0,0,0,0
2017-03-18T11:00:00Z,14.15375,216.26,0.96,0,0,0,0,0,0
2017-03-18T12:00:00Z,14.15,215.87,2.35,0,0,0,0,0,0
2017-03-18T13:00:00Z,14.15625,216.56,0.98,0,0,0,0,0,0
2017-03-18T14:00:00Z,14.16,216.45,1.31,0,0,0,0,0,0
2017-03-18T15:00:00Z,14.16625,218.35,0.72,0,0,0,0,0,0
2017-03-18T16:00:00Z,14.17625,216.94,1.09,0,0,0,0,0,0
2017-03-18T17:00:00Z,14.18,215.87,0.75,0,0,0,0,0,0
2017-03-18T18:00:00Z,14.18,216.04,0.83,0,0,0,0,0,0
2017-03-18T19:00:00Z,14.18,216.2,1.2,0,0,0,0,0,0
2017-03-18T20:00:00Z,14.18,216.86,0.91,0,0,0,0,0,0
2017-03-18T21:00:00Z,14.18,216.97,1.15,0,0,0,0,0,0
2017-03-18T22:00:00Z,14.18,216.67,0.91,0,0,0,0,0,0
2017-03-18T23:00:00Z,14.18,217.02,0.94,0,0,0,0,0,0
2017-03-19T00:00:00Z,14.17375,217.54,1.02,0,0,0,0,0,0
2017-03-19T01:00:00Z,14.17,218.43,2.28,0,0,0,0,0,0
2017-03-19T02:00:00Z,14.17,218.58,1.02,0,0,0,0,0,0
2017-03-19T03:00:00Z,14.17,218.98,0.9,0,0,0,0,0,0
2017-03-19T04:00:00Z,14.17,219.38,1.08,0,0,0,0,0,0
2017-03-19T05:00:00Z,14.17,219.83,1.82,0,0,0,0,0,0
2017-03-19T06:00:00Z,14.16375,220.05,1.37,0,0,0,0,0,0
2017-03-19T07:00:00Z,14.16625,220.14,1.18,0,0,0,0,0,0
2017-03-19T08:00:00Z,14.16375,220.22,1.02,0,0,0,0,0,0
2017-03-19T09:00:00Z,14.16625,221.73,1.07,0,0,0,0,0,0
2017-03-19T10:00:00Z,14.17,222.49,2.19,0,0,0,0,0,0
2017-03-19T11:00:00Z,14.17,223.19,0.91,0,0,0,0,0,0
2017-03-19T12:00:00Z,14.17625,222.19,1.01,0,0,0,0,0,0
2017-03-19T13:00:00Z,14.18,221.67,0.91,0,0,0,0,0,0
2017-03-19T14:00:00Z,14.18,221.64,1.05,0,0,0,0,0,0
2017-03-19T15:00:00Z,14.18,221.84,1.05,0,0,0,0,0,0
2017-03-19T16:00:00Z,14.18,222.73,1.02,0,0,0,0,0,0
2017-03-19T17:00:00Z,14.18,223.36,3.53,0,0,0,0,0,0
2017-03-19T18:00:00Z,14.18,223.37,1.53,0,0,0,0,0,0
2017-03-19T19:00:00Z,14.18,223.43,1.18,0,0,0,0,0,0
2017-03-19T20:00:00Z,14.18,223.4,1.09,0,0,0,0,0,0
2017-03-19T21:00:00Z,14.18,222.87,0.94,0,0,0,0,0,0
2017-03-19T22:00:00Z,14.18625,222.99,1.46,0,0,0,0,0,0
2017-03-19T23:00:00Z,14.19,222.97,0.98,0,0,0,0,0,0
2017-03-20T00:00:00Z,14.19,222.85,1.12,0,0,0,0,0,0
2017-03-20T01:00:00Z,14.19,222.79,0.98,0,0,0,0,0,0
2017-03-20T02:00:00Z,14.19,223.05,0.9,0,0,0,0,0,0
2017-03-20T03:00:00Z,14.19,223.4,1.05,0,0,0,0,0,0
2017-03-20T04:00:00Z,14.19,223.93,0.97,0,0,0,0,0,0
2017-03-20T05:00:00Z,14.19,224.36,1.01,0,0,0,0,0,0
2017-03-20T06:00:00Z,14.19,224.89,1.28,0,0,0,0,0,0
2017-03-20T07:00:00Z,14.19,224.93,1.07,0,0,0,0,0,0
2017-03-20T08:00:00Z,14.19,224.73,1.47,0,0,0,0,0,0
2017-03-20T09:00:00Z,14.19,224.9,1.05,0,0,0,0,0,0
2017-03-20T10:00:00Z,14.19,223.35,1.32,0,0,0,0,0,0
2017-03-20T11:00:00Z,14.19,223.46,1.11,0,0,0,0,0,0
2017-03-20T12:00:00Z,14.19,223.06,1.18,0,0,0,0,0,0
2017-03-20T13:00:00Z,14.2025,219.58,1.48,0,0,0,0,0,0
2017-03-20T14:00:00Z,14.21,220.35,1.37,0,0,0,0,0,0
2017-03-20T15:00:00Z,14.21625,220.8,2.09,0,0,0,0,0,0
2017-03-20T16:00:00Z,14.22625,220.45,1.85,0,0,0,0,0,0
2017-03-20T17:00:00Z,14.28,214.21,1.71,0,0,0,0,0,0
2017-03-20T18:00:00Z,14.42,213.55,2.54,0,0,0,0,0,0
2017-03-20T19:00:00Z,14.62,214.5,3.98,0,0,0,0,0,0
2017-03-20T20:00:00Z,14.75,215.04,3.12,0,0,0,0,0,0
2017-03-20T21:00:00Z,14.84,215.9,2.35,0,0,0,0,0,0
2017-03-20T22:00:00Z,14.88,217.02,4.21,0,0,0,0,0,0
2017-03-20T23:00:00Z,14.88,216.93,3.27,0,0,0,0,0,0
2017-03-21T00:00:00Z,14.865,218.77,3.32,0,0,0,0,0,0
2017-03-21T01:00:00Z,14.825,218.68,4.79,0,0,0,0,0,0
2017-03-21T02:00:00Z,14.772,218.44,3.26,0,0,0,0,0,0
2017-03-21T04:00:00Z,14.72,211.04,10.4,0,0,0,0,0,0
2017-03-21T05:00:00Z,14.67,208.26,8.17,0,0,0,0,0,0
2017-03-21T06:00:00Z,14.63,207.41,3.83,0,0,0,0,0,0
2017-03-21T07:00:00Z,14.58,207.24,4.02,0,0,0,0,0,0
2017-03-21T08:00:00Z,14.55,207.76,3.89,0,0,0,0,0,0
2017-03-21T09:00:00Z,14.52,208.24,3.55,0,0,0,0,0,0
2017-03-21T10:00:00Z,14.48,209.44,3.81,0,0,0,0,0,0
2017-03-21T11:00:00Z,14.46,209.57,3.82,0,0,0,0,0,0
2017-03-21T12:00:00Z,14.44,210.72,3.57,0,0,0,0,0,0
2017-03-21T13:00:00Z,14.42,211.12,4.15,0,0,0,0,0,0
2017-03-21T14:00:00Z,14.4,212.1,3.18,0,0,0,0,0,0
2017-03-21T15:00:00Z,14.39,210.79,4.86,0,0,0,0,0,0
2017-03-21T16:00:00Z,14.38,212.84,5.41,0,0,0,0,0,0
2017-03-21T17:00:00Z,14.37,216.76,7.87,0,0,0,0,0,0
2017-03-21T18:00:00Z,14.36,220.07,10.23,0,0,0,0,0,0
2017-03-21T19:00:00Z,14.35,211.28,2.8,0,0,0,0,0,0
2017-03-21T20:00:00Z,14.34,211.37,2.74,0,0,0,0,0,0
2017-03-21T21:00:00Z,14.35,212.18,2.78,0,0,0,0,0,0
2017-03-21T22:00:00Z,14.35,213.04,2.81,0,0,0,0,0,0
2017-03-21T23:00:00Z,14.35,212.88,2.75,0,0,0,0,0,0
2017-03-22T00:00:00Z,14.37,213.61,2.59,0,0,0,0,0,0
2017-03-22T01:00:00Z,14.38,214.06,3.35,0,0,0,0,0,0
2017-03-22T02:00:00Z,14.4,214.03,3.44,0,0,0,0,0,0
2017-03-22T03:00:00Z,14.41,214.52,3.36,0,0,0,0,0,0
2017-03-22T04:00:00Z,14.4325,215.12,3.65,0,0,0,0,0,0
2017-03-22T05:00:00Z,14.445,214.92,3.77,0,0,0,0,0,0
2017-03-22T06:00:00Z,14.46,214.64,5.65,0,0,0,0,0,0
2017-03-22T07:00:00Z,14.46,214.04,4.46,0,0,0,0,0,0
2017-03-22T08:00:00Z,14.45666667,208.5,7.12,0,0,0,0,0,0
2017-03-22T09:00:00Z,14.4475,206.72,9.47,0,0,0,0,0,0
2017-03-22T10:00:00Z,14.4375,201.83,13.57,0,0,0,0,0,0
2017-03-22T11:00:00Z,14.4275,195.58,18.06,0,0,0,0,0,0
2017-03-22T12:00:00Z,14.415,191.61,18.2,0,0,0,0,0,0
2017-03-22T13:00:00Z,14.3975,185.62,20.54,0,0,0,0,0,0
2017-03-22T14:00:00Z,14.385,178.69,26.57,0,0,0,0,0,0
2017-03-22T15:00:00Z,14.375,171.66,29.54,0,0,0,0,0,0
2017-03-22T16:00:00Z,14.365,169.5,30.3,0,0,0,0,0,0
2017-03-22T17:00:00Z,14.355,172.93,23.37,0,0,0,0,0,0
2017-03-22T18:00:00Z,14.345,186.87,14.55,0,0,0,0,0,0
2017-03-22T19:00:00Z,14.335,185.5,14.6,0,0,0,0,0,0
2017-03-22T20:00:00Z,14.35285714,184.75,13.84,0,0,0,0,0,0
2017-03-22T21:00:00Z,14.45,179.47,17.21,0,0,0,0,0,0
2017-03-22T22:00:00Z,14.6,172.2,23.64,0,0,0,0,0,0
2017-03-22T23:00:00Z,14.735,144.81,47.92,0,0,0,0,0,0
2017-03-23T00:00:00Z,14.84,162.06,30.31,0,0,0,0,0,0
2017-03-23T01:00:00Z,14.93,151.08,36.77,0,0,0,0,0,0
2017-03-23T02:00:00Z,14.99,121.68,65.91,0,0,0,0,0,0
2017-03-23T03:00:00Z,15.08,103.76,81.41,0,0,0,0,0,0
2017-03-23T04:00:00Z,15.3,100.09,87.98,0,0,0,0,0,0
2017-03-23T06:00:00Z,15.54,109.64,76.04,0,0,0,0,0,0
2017-03-23T07:00:00Z,15.56,123.62,70.8,0,0,0,0,0,0
2017-03-23T08:00:00Z,15.5,122.46,72.52,0,0,0,0,0,0
2017-03-23T09:00:00Z,15.44,112.67,92.08,0,0,0,0,0,0
2017-03-23T10:00:00Z,15.4,101.19,112.88,0,0,0,0,0,0
2017-03-23T11:00:00Z,15.39,93.23,124.36,0,0,0,0,0,0
2017-03-23T12:00:00Z,15.34,84.07,150.68,0,0,0,0,0,0
2017-03-23T13:00:00Z,15.294,82.19,130.31,0,0,0,0,0,0
2017-03-23T14:00:00Z,15.225,78.76,134.96,0,0,0,0,0,0
2017-03-23T15:00:00Z,15.155,75.98,141.69,0,0,0,0,0,0
2017-03-23T16:00:00Z,15.078,76.14,138.42,0,0,0,0,0,0
2017-03-23T17:00:00Z,15.018,77.12,135.53,0,0,0,0,0,0
2017-03-23T18:00:00Z,14.958,75.35,140.51,0,0,0,0,0,0
2017-03-23T19:00:00Z,14.91714286,75.46,133.05,0,0,0,0,0,0
2017-03-23T20:00:00Z,14.8925,75.63,129.84,0,0,0,0,0,0
2017-03-23T21:00:00Z,14.87625,77.31,140.39,0,0,0,0,0,0
2017-03-23T22:00:00Z,14.87,76.31,120.95,0,0,0,0,0,0
2017-03-23T23:00:00Z,14.87375,75.94,121.3,0,0,0,0,0,0
2017-03-24T00:00:00Z,14.88,75.42,115.43,0,0,0,0,0,0
2017-03-24T01:00:00Z,14.88375,74.83,110.47,0,0,0,0,0,0
2017-03-24T02:00:00Z,14.89,75.01,105.74,0,0,0,0,0,0
2017-03-24T03:00:00Z,14.89,73.89,109.84,0,0,0,0,0,0
2017-03-24T04:00:00Z,14.89,75.13,105.75,0,0,0,0,0,0
2017-03-24T05:00:00Z,14.895,76.06,103.93,0,0,0,0,0,0
2017-03-24T06:00:00Z,14.91,76.44,103.84,0,0,0,0,0,0
2017-03-24T07:00:00Z,14.925,76.7,100.81,0,0,0,0,0,0
2017-03-24T08:00:00Z,14.93888889,76.92,104.5,0,0,0,0,0,0
2017-03-24T09:00:00Z,14.95,78.07,97.32,0,0,0,0,0,0
2017-03-24T10:00:00Z,14.935,78.75,96.95,0,0,0,0,0,0
2017-03-24T11:00:00Z,14.905,83.06,95.61,0,0,0,0,0,0
2017-03-24T12:00:00Z,14.87,83.23,100.94,0,0,0,0,0,0
2017-03-24T13:00:00Z,14.82,83.16,94.65,0,0,0,0,0,0
2017-03-24T14:00:00Z,14.78285714,84.5,96.94,0,0,0,0,0,0
2017-03-24T15:00:00Z,14.75,84.79,86.91,0,0,0,0,0,0
2017-03-24T16:00:00Z,14.715,86.79,82.85,0,0,0,0,0,0
2017-03-24T17:00:00Z,14.69,89.5,81.98,0,0,0,0,0,0
2017-03-24T18:00:00Z,14.665,90.44,78.88,0,0,0,0,0,0
2017-03-24T19:00:00Z,14.64,90.73,81.65,0,0,0,0,0,0
2017-03-24T20:00:00Z,14.62,91.68,78.61,0,0,0,0,0,0
2017-03-24T21:00:00Z,14.6,93.08,76.72,0,0,0,0,0,0
2017-03-24T22:00:00Z,14.58,94.6,75.07,0,0,0,0,0,0
2017-03-24T23:00:00Z,14.56,94.62,73.44,0,0,0,0,0,0
2017-03-25T00:00:00Z,14.545,96.08,78.67,0,0,0,0,0,0
2017-03-25T01:00:00Z,14.53,96.39,82.88,0,0,0,0,0,0
2017-03-25T02:00:00Z,14.515,96.95,73.31,0,0,0,0,0,0
2017-03-25T03:00:00Z,14.505,97.39,76.05,0,0,0,0,0,0
2017-03-25T04:00:00Z,14.495,98.5,70.96,0,0,0,0,0,0
2017-03-25T05:00:00Z,14.485,98.93,72.14,0,0,0,0,0,0
2017-03-25T06:00:00Z,14.475,98.52,74.68,0,0,0,0,0,0
2017-03-25T07:00:00Z,14.465,99.51,72.22,0,0,0,0,0,0
2017-03-25T08:00:00Z,14.455,99.99,72.09,0,0,0,0,0,0
2017-03-25T09:00:00Z,14.445,100.53,73.12,0,0,0,0,0,0
2017-03-25T10:00:00Z,14.435,100.08,75.11,0,0,0,0,0,0
2017-03-25T11:00:00Z,14.425,102.88,69.95,0,0,0,0,0,0
2017-03-25T12:00:00Z,14.415,98.07,76.25,0,0,0,0,0,0
2017-03-25T13:00:00Z,14.41,102.36,72.18,0,0,0,0,0,0
2017-03-25T14:00:00Z,14.405,102.23,69.42,0,0,0,0,0,0
2017-03-25T15:00:00Z,14.4,99.69,72.04,0,0,0,0,0,0
2017-03-25T16:00:00Z,14.395,99.52,73.75,0,0,0,0,0,0
2017-03-25T17:00:00Z,14.39,99.54,72.09,0,0,0,0,0,0
2017-03-25T18:00:00Z,14.385,103.3,70.55,0,0,0,0,0,0
2017-03-25T19:00:00Z,14.38,103.22,77.27,0,0,0,0,0,0
2017-03-25T20:00:00Z,14.375,99.59,71.34,0,0,0,0,0,0
2017-03-25T21:00:00Z,14.37,99.12,72.34,0,0,0,0,0,0
2017-03-25T22:00:00Z,14.365,99.26,72.07,0,0,0,0,0,0
2017-03-25T23:00:00Z,14.36,100.89,80.29,0,0,0,0,0,0
2017-03-26T00:00:00Z,14.355,99.05,74.85,0,0,0,0,0,0
,14.35,99.55,72.76,0,0,0,0,0,0
2017-03-26T01:00:00Z,14.35,99.76,70.52,0,0,0,0,0,0
2017-03-26T02:00:00Z,14.345,100.35,69.99,0,0,0,0,0,0
2017-03-26T03:00:00Z,14.34,103.17,67.14,0,0,0,0,0,0
2017-03-26T04:00:00Z,14.34,101.28,71.5,0,0,0,0,0,0
2017-03-26T05:00:00Z,14.335,103.69,69.92,0,0,0,0,0,0
2017-03-26T06:00:00Z,14.33,104.49,66.99,0,0,0,0,0,0
2017-03-26T07:00:00Z,14.325,102.41,63.06,0,0,0,0,0,0
2017-03-26T08:00:00Z,14.32,100.02,67.52,0,0,0,0,0,0
2017-03-26T09:00:00Z,14.32,100,68.76,0,0,0,0,0,0
2017-03-26T10:00:00Z,14.315,100.7,66.59,0,0,0,0,0,0
2017-03-26T11:00:00Z,14.31,101.06,66.1,0,0,0,0,0,0
2017-03-26T12:00:00Z,14.305,101.89,66.15,0,0,0,0,0,0
2017-03-26T13:00:00Z,14.305,107.41,59.37,0,0,0,0,0,0
2017-03-26T14:00:00Z,14.305,103.88,66.46,0,0,0,0,0,0
2017-03-26T15:00:00Z,14.3,102.83,64.59,0,0,0,0,0,0
2017-03-26T16:00:00Z,14.3,103.34,63.89,0,0,0,0,0,0
2017-03-26T17:00:00Z,14.3,105.02,62.78,0,0,0,0,0,0
2017-03-26T18:00:00Z,14.3,104.77,63.45,0,0,0,0,0,0
